fecha,viajeros
2016-08-01,6815.989183706647
2016-09-01,7359.226998490252
2016-10-01,8234.016723549616
2016-11-01,6997.0298026230075
2016-12-01,6956.7507311483505
2017-01-01,7915.94737563862
2017-02-01,5447.957818433201
2017-03-01,6426.276561288101
2017-04-01,8837.648613309548
2017-05-01,5177.883503429691
2017-06-01,5925.133314013089
2017-07-01,9179.21461090833
2017-08-01,7744.469223120232
2017-09-01,7833.073155840569
2017-10-01,9932.947042998028
2017-11-01,7583.147315378413
2017-12-01,9529.88903168316
2018-01-01,11894.963970832905
2018-02-01,8352.325719600018
2018-03-01,12235.075870151906
2018-04-01,9958.43017478511
2018-05-01,9566.828253098245
2018-06-01,8760.911690199095
2018-07-01,11274.457747053097
2018-08-01,12171.091696528945
2018-09-01,10685.340486264897
2018-10-01,12268.385200610011
2018-11-01,11616.40488177004
2018-12-01,14534.838960276966
2019-01-01,19317.0
2019-02-01,12308.0
2019-03-01,15012.0
2019-04-01,18246.0
2019-05-01,13304.999999999996
2019-06-01,13024.000000000007
2019-07-01,15556.0
2019-08-01,15205.000000000011
2019-09-01,13839.000000000007
2019-10-01,15389.999999999993
2019-11-01,16601.0
2019-12-01,17390.999999999993
2020-01-01,21343.0
2020-02-01,13743.0
2020-03-01,6141.0
2020-04-01,0.0
2020-05-01,0.0
2020-06-01,0.0
2020-07-01,0.0
2020-08-01,0.0
2020-09-01,16.0
2020-10-01,1399.3
2020-11-01,1687.0
2020-12-01,1093.0
2021-01-01,9593.0
2021-02-01,1133.0
2021-03-01,5349.0
2021-04-01,4245.0
2021-05-01,3089.0
2021-06-01,5076.0
2021-07-01,5866.0
2021-08-01,3982.0
2021-09-01,4271.0
2021-10-01,5738.0
2021-11-01,4571.0
2021-12-01,4444.0
2022-01-01,4532.0
2022-02-01,10836.0
2022-03-01,13636.0
2022-04-01,21307.0
2022-05-01,9799.0
2022-06-01,17584.0
2022-07-01,12623.0
2022-08-01,12333.0
2022-09-01,11201.0
2022-10-01,12266.0
2022-11-01,13953.0
2022-12-01,15289.0
2023-01-01,32976.12836767036
2023-02-01,3941.666666666667
2023-03-01,28227.37943262412
2023-04-01,32867.928654710544
2023-05-01,23772.630450801935
2023-06-01,25339.573143688864
2023-07-01,32805.16108231864
2023-08-01,31120.860691248665
2023-09-01,30059.671863391668
2023-10-01,28274.77842045306
2023-11-01,27813.36609659836
2023-12-01,28262.1814493619
2024-01-01,35252.51189154798
2024-02-01,23847.833333333336
2024-03-01,32771.46652935117
2024-04-01,24627.781769103007
2024-05-01,24845.968354430384
2024-06-01,23460.47533286617
2024-07-01,27045.74893901868
2024-08-01,22238.70212765958
2024-09-01,23553.809348093473
2024-10-01,32844.63912515189
2024-11-01,26894.79
2024-12-01,27873.235294117643
2025-01-01,12955.661425902865
2025-02-01,17223.96473755047
2025-03-01,18839.950664136624
2025-04-01,29057.15288662486
2025-05-01,21050.954035839917
2025-06-01,19183.674556213024
2025-07-01,26004.20690811536
2025-08-01,24152.897738379233
2025-09-01,23600.907312739215
2025-10-01,31648.897165991915
2025-11-01,23137.50904645477
2025-12-01,26184.653366583534
2026-01-01,30183.907216494852
2026-02-01,20987.711087420037
2026-03-01,26324.264919441608
2026-04-01,30985.520536608645
2026-05-01,24205.561122244457
2026-06-01,21025.070047320893
