serie,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr
S0_total,1.167168239278787,-0.5499261812279232,0.5876716332485117,0.7108057085060272,1.3431925815821413,-0.49777551313936125,0.04311306135592634,-0.3493174020906458,-0.3102436012377874,0.8111071056538127,1.346812596250031,1.0020725410834095,-0.4282212782049135,0.8086186119489943,0.539381780909173,0.6242523337957497,1.154700538379251,-0.30135586305742484,0.6641705170668802,-0.07580980435789242,-0.45267873021259264,-0.712202919363371
S1_la_aurora,-0.6030229281488342,1.0283032877985234,-0.21194715246049545,0.7108057085060272,-0.7191342104102232,-1.5544151355227733,0.6466959203388413,0.8243890689339248,0.30862196204827524,0.8111071056538127,0.4853937481814822,1.0020725410834095,1.911158347792125,0.48822255815788346,0.539381780909173,0.288368724960004,-0.8660254037844392,0.6628850464679684,-1.5802677819867135,0.9855274566525731,-0.13580361906377783,-0.010941085409767537
S2_valle_nuevo,1.5560621943660526,1.4215676751558244,0.6644803932941619,1.003490412008509,-0.08306794746385379,0.39730408179018073,0.3449044908473862,0.4331535785924013,-0.3102436012377874,-0.3244428422615249,0.5262987445154196,-0.27329251120456605,-0.4282212782049135,0.27462518896380955,-0.2528352098011755,0.4714478938678584,1.154700538379251,-0.25544491225205895,0.5840120063863947,-2.1984843263788214,-0.45267873021259264,-0.6907932173903444
S3_san_cristobal,-0.24702106828253287,-1.641208584622262,-0.5442859575921338,-0.16724840200141808,-0.08758088739502486,1.3469836161465498,-1.7676355155928283,-0.4471262746760267,0.27835136384406595,0.8111071056538127,-1.1499138067471404,0.045548751867427816,-0.7193440761067673,-0.4729656032154491,-2.3597952914776332,0.19433805884849112,-0.8660254037844392,-0.8438168960160428,-1.5802677819867135,0.9855274566525731,-0.13580361906377783,0.22103045639441327
S4_el_salvador,-1.3302766709507832,0.2790727630856656,0.8411252731365747,-1.337987216011345,0.5954876185108232,0.3387177753990275,-1.1640526566099083,0.8243890689339248,-0.5389547876695928,-1.4599927901768626,-1.0288452835809943,-1.2298163004205478,-0.5961767385329061,0.06102781976973565,0.48881473894893795,0.12847473298137274,-0.8660254037844392,-0.1499032286104061,0.6641705170668802,-0.07580980435789242,-0.45267873021259264,-0.38715184631704064
S5_estados_unidos,0.3898775446261799,0.324076305551035,-2.129789310574742,-1.6306719195138268,-1.8954720739226825,-1.075735951356933,0.6466959203388413,-2.1098771086275017,-1.471667594836801,-1.4599927901768626,-1.1567656084378402,-1.5486575634925415,1.148693877096794,-2.1817445567680367,0.539381780909173,-2.401648497624112,-0.8660254037844392,2.0680207034284104,0.5840120063863947,-0.07580980435789242,2.399197270126741,2.301389356053223
S6_guatemala,-0.9327873108888687,-0.8618852657408641,0.7927451209481222,0.7108057085060272,0.8465749190988139,1.0449211266833103,1.2502787793217611,0.8243890689339248,2.0441362590896253,0.8111071056538127,0.9770196098190416,1.0020725410834095,-0.8878888538394195,1.0222159811430682,0.5056704196023496,0.6947667531706415,1.154700538379251,-1.1803848499604284,0.6641705170668802,0.45485882614734036,-0.7695538413614078,-0.7213307439671212
