serie,pais,fuerza_estacional,fuerza_tendencia,pendiente_tendencia_viajeros_mes,pendiente_tendencia_relativa_pct_mes,cagr_2009_2019_pct,coeficiente_variacion_2009_2019,desviacion_log_diferencias_2009_2019,caida_2020_vs_2019_pct,fecha_primera_recuperacion_mensual,meses_primera_recuperacion_mensual,fecha_recuperacion_sostenida_media_movil_2019,meses_hasta_recuperacion_sostenida,ranking_estacionalidad,ranking_crecimiento,ranking_volatilidad,ranking_caida_pandemia
S4_el_salvador,El Salvador,0.4018275784078438,0.7827658273585073,513.9497925696425,0.8573271912937035,11.072194068355046,0.4193095312924785,0.2981170014128169,79.77862798964651,2022-12-01,33,2023-07-01,40.0,3,1,2,1
S5_estados_unidos,Estados Unidos,0.7044458927793809,0.7090653938346487,104.99627047276634,0.35360075905141436,4.575109265695554,0.29740217449094253,0.31918682626039746,73.99082367984437,2021-12-01,21,2023-01-01,34.0,1,3,1,2
S6_guatemala,Guatemala,0.5064148496078714,0.8403839589769371,740.3208903695316,0.8385285724626145,10.102138615622259,0.3805907045857275,0.21394045005702653,70.19130406706425,2022-12-01,33,,,2,2,3,3
